pdv_id,pdv,cidade,tipologia,vendedor,supervisor,regime_compra,mes_entrada,caso_plantado,mes_inicio_caso
3791,Panificadora Luar 4,Ipê Sereno,Padaria,Adriana Xavier,Eduardo Cardoso,ciclico,2025-11,normal,
3792,Casa de Refeições Chapada 2,Lagoa Vermelha do Norte,Restaurante,Adriana Xavier,Eduardo Cardoso,esporadico,2022-07,normal,
3793,Pizza Flor de Sal 2,Ipê Sereno,Pizzaria,Gabriel Ferreira,André Santos,esporadico,2021-08,normal,
3794,Atacadão Flor de Sal,Fonte Limeira,Atacadista,Isabela Guimarães,André Santos,esporadico,2023-07,normal,
3795,Pizza Vale Verde 2,Vila Cascata,Pizzaria,Wesley Lima,Sérgio Oliveira,ciclico,2022-06,normal,
3796,Eventos Luar,Vista Alegre do Ipê,Buffet e Eventos,Débora Faria,Mariana Cunha,ciclico,2021-08,atrito,
3797,Pizza Orquídea 4,Ribeira Funda,Pizzaria,Simone Maia,André Santos,ciclico,2021-08,normal,
3798,Padaria e Confeitaria Farol 2,Olho d'Água Grande,Padaria,Igor Bezerra,Amanda Machado,esporadico,2021-08,atrito,
3799,Supermercado Farol 2,Serra Cansada,Supermercado,Helena Vieira,Amanda Machado,esporadico,2021-08,normal,
3800,Supermercado Tamarindo 3,Ribeira Funda,Supermercado,Helena Gonçalves,André Santos,mensal,2023-05,atrito,
3801,Mercado Palmeira 5,Quatro Cruzes,Minimercado,Cláudia Miranda,Mariana Cunha,mensal,2023-11,normal,
3802,Restaurante Aurora 4,Sertão Novo,Restaurante,Igor Batista,Amanda Machado,ciclico,2025-11,normal,
3803,Panificadora Veredas 7,Cravinho do Sul,Padaria,Vanessa Teixeira,Sérgio Gonçalves,esporadico,2023-08,normal,
3804,Açaí Sempre Viva,São Braz do Campo,Açaiteria,Raquel Barbosa,Amanda Machado,mensal,2025-08,normal,
3805,Padaria e Confeitaria São Jorge 6,Bela Corrente,Padaria,Gabriel Ferreira,André Santos,ciclico,2021-08,normal,
3806,Cafeteria Nova Era 3,Santa Ilha,Cafeteria,Silvana Silva,Vinícius Barbosa,esporadico,2025-08,atrito,
3807,Mercadinho Primavera 3,Piraquara do Oeste,Minimercado,Gabriel Ferreira,André Santos,ciclico,2022-05,normal,
3808,Cantina Olaria 5,Quatro Cruzes,Restaurante,Patrícia Braga,André Santos,mensal,2021-08,normal,
3809,Pizzaria Primavera 2,Passo Ruivo,Pizzaria,Geraldo Cavalcanti,Mariana Cunha,mensal,2024-03,normal,
3810,Padaria Ipê Roxo 3,Campo Ferrugem,Padaria,Murilo Alves,André Santos,mensal,2021-08,normal,
3811,Restaurante Terra Boa 3,Monte Cravo,Restaurante,Juliana Xavier,Mariana Cunha,mensal,2024-02,atrito,
3812,Padaria e Confeitaria Doce Lar 4,Alto Sereno,Padaria,Emerson Carvalho,Eduardo Cardoso,mensal,2022-12,normal,
3813,Padaria Tamarindo 3,Campo Ferrugem,Padaria,Raquel Ferreira,Vinícius Barbosa,mensal,2021-08,normal,
3814,Pizza Terra Boa 2,Cravinho do Sul,Pizzaria,Geraldo Cavalcanti,Mariana Cunha,esporadico,2025-08,normal,
3815,Padaria e Confeitaria Olaria 6,Vale Formoso do Norte,Padaria,Cláudia Correia,Vinícius Barbosa,mensal,2021-08,atrito,
3816,Padaria Pinheiro 7,Vale Formoso do Norte,Padaria,Emerson Pinheiro,Vinícius Barbosa,ciclico,2021-08,normal,
3817,Mercado Candeia 3,Xambrê,Minimercado,Diego Martins,Sérgio Gonçalves,esporadico,2023-10,normal,
3818,Mercado Umbu 3,Campo Ferrugem,Minimercado,Rafael Teixeira,Sérgio Oliveira,mensal,2022-10,atrito,
3819,Mercadinho Rosa dos Ventos 7,Lagoa Vermelha do Norte,Minimercado,André Batista,Sérgio Oliveira,mensal,2021-08,parada,2026-04
3820,Mercadinho Santa Clara 5,Jaraguandu,Minimercado,Elaine Lopes,Vinícius Barbosa,esporadico,2021-08,normal,
3821,Pizza Jacarandá 3,Tabuleiro Alto,Pizzaria,André Batista,Sérgio Oliveira,ciclico,2021-08,normal,
3822,Distribuidora Pitanga,Passo Ruivo,Atacadista,Murilo Alves,André Santos,esporadico,2021-08,normal,
3823,Restaurante Moinho 5,Umbuzeiro,Restaurante,Wagner Braga,Sérgio Gonçalves,esporadico,2021-08,normal,
3824,Supermercado Ipê Roxo 4,Quatro Cruzes,Supermercado,Vanessa Teixeira,Sérgio Gonçalves,ciclico,2026-01,normal,
3825,Pizzaria Farol 5,Encosta Nova,Pizzaria,Joana Medeiros,Vinícius Barbosa,ciclico,2023-06,atrito,
3826,Cantina Bom Retiro 3,Passo Ruivo,Restaurante,Juliana Xavier,Mariana Cunha,esporadico,2022-02,normal,
3827,Pizza Oliveira,Barra do Piraquê,Pizzaria,Sandra Cardoso,André Santos,mensal,2021-08,normal,
3828,Minimercado Guarani 3,Itaquerê,Minimercado,Gustavo Vasconcelos,Amanda Machado,mensal,2025-06,atrito,
3829,Burger Recanto 2,Monte Cravo,Hamburgueria,Aline Pacheco,Mariana Cunha,esporadico,2021-08,normal,
3830,Mercado Maré Alta 5,Fonte Limeira,Minimercado,Vinícius Carvalho,Amanda Machado,esporadico,2022-04,atrito,
3831,Mercadinho Olaria 4,Vista Alegre do Ipê,Minimercado,Natália Almeida,Vinícius Barbosa,ciclico,2021-08,normal,
3832,Mercadinho Recanto 3,Bela Corrente,Minimercado,Renata Cardoso,Sérgio Gonçalves,esporadico,2021-08,normal,
3833,Minimercado Pitanga 4,Itaquerê,Minimercado,Elaine Lopes,Vinícius Barbosa,mensal,2022-08,normal,
3834,Lanchonete Xodó 2,Serra Cansada,Lanchonete,Joana Medeiros,Vinícius Barbosa,ciclico,2021-08,normal,
3835,Panificadora Jatobá 4,Umbuzeiro,Padaria,Wagner Braga,Sérgio Gonçalves,mensal,2024-06,atrito,
3836,Açaí Estrela,Vale Formoso do Norte,Açaiteria,Débora Maia,Eduardo Cardoso,mensal,2024-12,normal,
3837,Cantina Palmeira 2,Sertão Novo,Restaurante,Nelson Nunes,Eduardo Cardoso,ciclico,2021-08,normal,
3838,Lanchonete Quintal 2,Porto Bandeira,Lanchonete,Aline Duarte,Sérgio Gonçalves,esporadico,2025-06,normal,
3839,Ponto do Lanche Palmeira,Alto Sereno,Lanchonete,Nelson Nunes,Eduardo Cardoso,mensal,2025-10,normal,
3840,Atacado Sabor Real,Vila Cascata,Atacadista,Marcos Bezerra,Amanda Machado,esporadico,2021-08,normal,
3841,Casa de Refeições Ponte Velha 3,São Braz do Campo,Restaurante,Antônio Freitas,Vinícius Barbosa,mensal,2021-08,atrito,
3842,Padaria Pinheiro 8,Ribeira Funda,Padaria,Sandra Cardoso,André Santos,mensal,2021-11,normal,
3843,Hamburgueria Maré Alta 4,Piraquara do Oeste,Hamburgueria,Kelly Santos,Eduardo Cardoso,esporadico,2022-12,normal,
3844,Restaurante Maracanã Velho 6,Monte Cravo,Restaurante,Roberta Pinheiro,Amanda Machado,esporadico,2021-08,normal,
3845,Padaria Bandeirante 6,Olho d'Água Grande,Padaria,Cláudia Correia,Vinícius Barbosa,mensal,2021-08,mix,2025-07
3846,Loja Aurora,Nova Aurora do Vale,Loja de Conveniência,Raquel Ferreira,Vinícius Barbosa,mensal,2023-03,atrito,
3847,Ponto do Lanche Rio Claro 2,Vila Cascata,Lanchonete,Sandra Cardoso,André Santos,mensal,2021-08,atrito,
3848,Pizza Central 3,Figueira Branca,Pizzaria,Vinícius Carvalho,Amanda Machado,ciclico,2022-08,atrito,
3849,Minimercado Trigal 4,Quatro Cruzes,Minimercado,Fernanda Sampaio,Sérgio Gonçalves,mensal,2021-08,mix,2025-09
3850,Padaria e Confeitaria Esperança 5,Xambrê,Padaria,Wagner Rodrigues,Mariana Cunha,esporadico,2021-08,normal,
3851,Açaí Sol Nascente 3,Marimbondo,Açaiteria,Gustavo Vasconcelos,Amanda Machado,mensal,2021-09,normal,
3852,Mercado Esperança 3,Tabuleiro Alto,Minimercado,Fernanda Sampaio,Sérgio Gonçalves,mensal,2021-08,atrito,
3853,Cafeteria Quintal 2,Sertão Novo,Cafeteria,Mariana Oliveira,Eduardo Cardoso,esporadico,2021-08,normal,
3854,Lanches Orquídea,Bela Corrente,Lanchonete,Joana Medeiros,Vinícius Barbosa,esporadico,2023-09,atrito,
3855,Pizza Jatobá 3,Riozinho Claro,Pizzaria,Gabriel Ferreira,André Santos,esporadico,2021-08,atrito,
3856,Hamburgueria São Jorge,Vale Formoso do Norte,Hamburgueria,Wagner Braga,Sérgio Gonçalves,mensal,2023-06,normal,
3857,Ponto do Lanche Bom Retiro,Olho d'Água Grande,Lanchonete,Isabela Guimarães,André Santos,ciclico,2024-02,atrito,
3858,Lanches Fonte Nova 2,Várzea Comprida,Lanchonete,Sandra Cardoso,André Santos,mensal,2021-08,normal,
3859,Açaiteria Ouro Fino,Fonte Limeira,Açaiteria,Aline Duarte,Sérgio Gonçalves,esporadico,2021-08,normal,
3860,Padaria e Confeitaria Encanto 6,Xambrê,Padaria,Silvana Andrade,Amanda Machado,mensal,2021-08,atrito,
3861,Mercadinho Doce Lar 3,Umbuzeiro,Minimercado,Simone Maia,André Santos,esporadico,2022-12,atrito,
3862,Pizza Candeia 3,Palmeira Torta,Pizzaria,Silvana Santos,Mariana Cunha,mensal,2021-08,normal,
3863,Super São Jorge 2,Encosta Nova,Supermercado,João Cavalcanti,Eduardo Cardoso,ciclico,2025-11,normal,
3864,Cafeteria Nascente 3,São Braz do Campo,Cafeteria,Mariana Oliveira,Eduardo Cardoso,esporadico,2025-09,normal,
3865,Hamburgueria São Jorge 2,Olho d'Água Grande,Hamburgueria,Aline Pacheco,Mariana Cunha,mensal,2021-08,atrito,
3866,Pizza Sossego 3,Porto Bandeira,Pizzaria,Cláudia Correia,Vinícius Barbosa,mensal,2023-08,atrito,
3867,Panificadora Capim Doce 3,Olho d'Água Grande,Padaria,Adriana Xavier,Eduardo Cardoso,mensal,2024-10,atrito,
3868,Mercadinho Cerrado 3,Riozinho Claro,Minimercado,Aline Duarte,Sérgio Gonçalves,mensal,2021-08,atrito,
3869,Burger Porto Seguro Velho 2,Sertão Novo,Hamburgueria,Wesley Siqueira,Amanda Machado,mensal,2021-08,atrito,
3870,Padaria e Confeitaria Maracanã Velho 4,Vila Aurora,Padaria,Aline Pacheco,Mariana Cunha,mensal,2022-10,atrito,
3871,Super Mirante 4,Taquaruçu do Meio,Supermercado,Murilo Alves,André Santos,mensal,2021-08,parada,2025-12
3872,Café Ipê Roxo,Três Bicas,Cafeteria,César Lopes,Mariana Cunha,mensal,2021-08,sangramento,2025-06
3873,Pizza Bela Vista 4,Alto Sereno,Pizzaria,Joana Medeiros,Vinícius Barbosa,ciclico,2024-02,atrito,
3874,Padaria e Confeitaria Capim Doce 5,Barra do Piraquê,Padaria,João Cavalcanti,Eduardo Cardoso,mensal,2021-08,parada,2025-08
3875,Mercado Tamarindo 4,Tabuleiro Alto,Minimercado,Lucas Braga,André Santos,ciclico,2021-08,normal,
3876,Mercadinho Umbu 2,Várzea Comprida,Minimercado,Mauro Pacheco,Sérgio Oliveira,mensal,2021-08,normal,
3877,Buffet Doce Lar,Nova Aurora do Vale,Buffet e Eventos,Paulo Camargo,Eduardo Cardoso,ciclico,2025-03,normal,
3878,Pizza Chapada 6,Vila Aurora,Pizzaria,Adriana Xavier,Eduardo Cardoso,esporadico,2023-07,atrito,
3879,Supermercado Candeia 3,Lagoa Vermelha do Norte,Supermercado,César Lopes,Mariana Cunha,esporadico,2021-08,normal,
3880,Atacadão Girassol,Monte Cravo,Atacadista,Aline Almeida,Sérgio Gonçalves,mensal,2023-08,normal,
3881,Distribuidora Xodó 2,Lagoa Vermelha do Norte,Atacadista,Patrícia Braga,André Santos,ciclico,2021-08,normal,
3882,Padaria Sol Nascente 4,Porto Bandeira,Padaria,Tatiane Sales,Mariana Cunha,ciclico,2021-08,normal,
3883,Mercado Girassol 3,Alto Sereno,Minimercado,Adriana Xavier,Eduardo Cardoso,esporadico,2023-05,normal,
3884,Casa de Refeições Bom Retiro,Ipê Sereno,Restaurante,Antônio Freitas,Vinícius Barbosa,esporadico,2021-08,normal,
3885,Restaurante Rio Claro 4,Olho d'Água Grande,Restaurante,Rafael Teixeira,Sérgio Oliveira,ciclico,2024-10,atrito,
3886,Eventos Cravo 2,Vila Cascata,Buffet e Eventos,Viviane Soares,Mariana Cunha,ciclico,2021-08,normal,
3887,Padaria e Confeitaria Lagoa Azul 3,Várzea Comprida,Padaria,Paulo Camargo,Eduardo Cardoso,esporadico,2021-08,atrito,
3888,Panificadora Tamarindo 4,Lagoa Vermelha do Norte,Padaria,Aline Araújo,André Santos,mensal,2023-08,atrito,
3889,Ponto do Lanche Varanda,Nova Aurora do Vale,Lanchonete,Rafael Teixeira,Sérgio Oliveira,esporadico,2021-08,atrito,
3890,Super Terra Boa,Vila Cascata,Supermercado,Cláudia Miranda,Mariana Cunha,esporadico,2021-08,normal,
3891,Pizzaria Pequi 3,Bela Corrente,Pizzaria,Cláudia Correia,Vinícius Barbosa,esporadico,2024-12,normal,
3892,Mercado Oliveira 5,Ipê Sereno,Minimercado,Yara Coelho,Sérgio Oliveira,mensal,2021-08,atrito,
3893,Mercado Vila Nova 5,Barra do Piraquê,Minimercado,Gabriel Ferreira,André Santos,mensal,2022-11,atrito,
3894,Gelateria Pequi,Vila Aurora,Sorveteria,Aline Pacheco,Mariana Cunha,esporadico,2024-06,atrito,
3895,Eventos Maracanã Velho,Sertão Novo,Buffet e Eventos,Murilo Alves,André Santos,mensal,2024-07,normal,
3896,Casa de Refeições Jacarandá 5,Jaraguandu,Restaurante,Leandro Cunha,Amanda Machado,mensal,2021-08,atrito,
3897,Lanches Bandeirante 3,Ribeira Funda,Lanchonete,Paulo Camargo,Eduardo Cardoso,mensal,2021-09,normal,
3898,Açaiteria Xodó 3,Barra do Piraquê,Açaiteria,Débora Faria,Mariana Cunha,ciclico,2024-08,normal,
3899,Lanchonete Juriti,Várzea Comprida,Lanchonete,Igor Bezerra,Amanda Machado,mensal,2021-09,normal,
3900,Mercadinho Pinheiro 2,Umbuzeiro,Minimercado,Juliana Xavier,Mariana Cunha,ciclico,2024-05,normal,
3901,Panificadora Maré Alta 7,Itaquerê,Padaria,Patrícia Rezende,Mariana Cunha,mensal,2023-12,normal,
3902,Mercadinho Girassol 6,Serra Cansada,Minimercado,Cláudia Correia,Vinícius Barbosa,mensal,2025-03,normal,
3903,Atacado Lagoa Azul,Quatro Cruzes,Atacadista,Sandra Cardoso,André Santos,mensal,2022-04,parada,2025-08
3904,Hamburgueria Farol 3,Barra do Piraquê,Hamburgueria,Igor Bezerra,Amanda Machado,mensal,2021-08,normal,
3905,Ponto do Lanche Esperança 5,Fonte Limeira,Lanchonete,Isabela Lopes,Mariana Cunha,mensal,2021-08,normal,
3906,Panificadora Trigal 2,Campo Ferrugem,Padaria,Fernanda Sampaio,Sérgio Gonçalves,mensal,2021-08,normal,
3907,Minimercado Guarani 4,Vista Alegre do Ipê,Minimercado,Flávio Nogueira,Sérgio Oliveira,mensal,2021-08,parada,2025-06
3908,Panificadora Santa Clara 4,Olho d'Água Grande,Padaria,Helena Gonçalves,André Santos,mensal,2025-01,normal,
3909,Distribuidora Esperança,Santa Ilha,Atacadista,Antônio Freitas,Vinícius Barbosa,ciclico,2024-04,normal,
3910,Super Serrana 2,Tabuleiro Alto,Supermercado,Joana Medeiros,Vinícius Barbosa,mensal,2021-08,normal,
3911,Sorveteria Nascente,Figueira Branca,Sorveteria,César Lopes,Mariana Cunha,mensal,2022-05,normal,
3912,Mercado Porto Seguro Velho 3,Ribeira Funda,Minimercado,Isabela Lopes,Mariana Cunha,mensal,2021-08,degrau,2025-07
3913,Pizza Figueira 4,Vale Formoso do Norte,Pizzaria,Gustavo Fonseca,Mariana Cunha,esporadico,2025-02,normal,
3914,Café Pequi 4,Várzea Comprida,Cafeteria,Letícia Ferreira,Sérgio Oliveira,mensal,2022-05,normal,
3915,Distribuidora Ipanema Velha 2,Encosta Nova,Atacadista,Joana Medeiros,Vinícius Barbosa,mensal,2022-05,mix,2026-02
3916,Minimercado Tucano,Palmeira Torta,Minimercado,Kelly Carvalho,Sérgio Gonçalves,esporadico,2024-07,atrito,
3917,Cantina Ipê Roxo 2,São Braz do Campo,Restaurante,Wesley Lima,Sérgio Oliveira,mensal,2022-03,parada,2025-11
3918,Casa de Refeições Raiz Forte 3,Sertão Novo,Restaurante,Marcos Almeida,Sérgio Oliveira,mensal,2021-08,normal,
3919,Pizzaria Moinho 2,Marimbondo,Pizzaria,Rafael Teixeira,Sérgio Oliveira,mensal,2025-03,normal,
3920,Lanchonete Chapada 2,Porto Bandeira,Lanchonete,Aline Duarte,Sérgio Gonçalves,mensal,2021-08,atrito,
3921,Super Figueira 5,Jaraguandu,Supermercado,Kelly Santos,Eduardo Cardoso,mensal,2021-09,normal,
3922,Cantina Esperança 4,Vale Formoso do Norte,Restaurante,Kelly Santos,Eduardo Cardoso,mensal,2025-12,normal,
3923,Mercadinho Cravo 5,Fonte Limeira,Minimercado,Rodrigo Dias,Vinícius Barbosa,esporadico,2025-08,normal,
3924,Casa de Refeições Encanto 2,Vila Cascata,Restaurante,Viviane Soares,Mariana Cunha,ciclico,2021-08,normal,
3925,Lanches Central 4,Monte Cravo,Lanchonete,Emerson Pinheiro,Vinícius Barbosa,ciclico,2022-09,atrito,
3926,Padaria Bom Retiro 5,Alto Sereno,Padaria,Rodrigo Dias,Vinícius Barbosa,mensal,2024-07,atrito,
3927,Cantina Sossego,Vila Aurora,Restaurante,Igor Bezerra,Amanda Machado,esporadico,2023-05,atrito,
3928,Mercado Encanto 7,Tabuleiro Alto,Minimercado,Natália Almeida,Vinícius Barbosa,mensal,2021-12,normal,
3929,Hamburgueria São Jorge 3,Figueira Branca,Hamburgueria,Vanessa Teixeira,Sérgio Gonçalves,ciclico,2026-02,normal,
3930,Cantina Recanto 2,Porto Bandeira,Restaurante,César Lopes,Mariana Cunha,mensal,2021-08,normal,
3931,Restaurante Vitória Régia,Porto Bandeira,Restaurante,Sabrina Andrade,Vinícius Barbosa,ciclico,2023-05,normal,
3932,Panificadora Bandeirante 4,Piraquara do Oeste,Padaria,Gustavo Vasconcelos,Amanda Machado,mensal,2021-08,normal,
3933,Hamburgueria Bela Vista,Jaraguandu,Hamburgueria,Isabela Lopes,Mariana Cunha,mensal,2021-08,sangramento,2025-10
3934,Supermercado São Jorge,Ribeira Funda,Supermercado,Helena Gonçalves,André Santos,mensal,2021-08,normal,
3935,Buffet Rio Claro 2,Piraquara do Oeste,Buffet e Eventos,Vanessa Teixeira,Sérgio Gonçalves,esporadico,2023-10,atrito,
3936,Lanches Brisa 2,Umbuzeiro,Lanchonete,Joana Medeiros,Vinícius Barbosa,mensal,2025-06,atrito,
3937,Lanchonete Girassol 3,Fonte Limeira,Lanchonete,Sabrina Siqueira,Sérgio Oliveira,esporadico,2022-03,normal,
3938,Cantina Flor de Sal 5,Itaquerê,Restaurante,Isabela Guimarães,André Santos,esporadico,2021-08,normal,
3939,Açaiteria Doce Lar 2,Sertão Novo,Açaiteria,Igor Rodrigues,Eduardo Cardoso,esporadico,2021-08,atrito,
3940,Casa de Refeições Sossego 2,Porto Bandeira,Restaurante,Emerson Pinheiro,Vinícius Barbosa,mensal,2021-08,normal,
3941,Mercadinho Juriti 3,Sertão Novo,Minimercado,Raquel Ferreira,Vinícius Barbosa,mensal,2024-11,atrito,
3942,Lanches Olaria 5,Sertão Novo,Lanchonete,Vinícius Carvalho,Amanda Machado,mensal,2025-04,normal,
3943,Eventos Bom Retiro 2,Encosta Nova,Buffet e Eventos,Paulo Correia,Eduardo Cardoso,ciclico,2023-05,atrito,
3944,Minimercado Girassol 3,Cravinho do Sul,Minimercado,Joana Medeiros,Vinícius Barbosa,mensal,2021-08,parada,2025-10
3945,Minimercado Vitória Régia,Riozinho Claro,Minimercado,Murilo Alves,André Santos,ciclico,2025-07,normal,
3946,Buffet Veredas,Piraquara do Oeste,Buffet e Eventos,Vanessa Teixeira,Sérgio Gonçalves,mensal,2021-08,atrito,
3947,Café Horizonte 2,Ribeira Funda,Cafeteria,Daniel Mendes,André Santos,mensal,2024-03,atrito,
3948,Cantina Dois Irmãos 6,Barra do Piraquê,Restaurante,Diego Martins,Sérgio Gonçalves,mensal,2023-01,normal,
3949,Gelateria Sol Nascente 2,Bela Corrente,Sorveteria,Leandro Cunha,Amanda Machado,mensal,2025-07,atrito,
3950,Mercadinho Orquídea 2,Praia do Sino,Minimercado,Vinícius Carvalho,Amanda Machado,ciclico,2021-08,normal,
3951,Casa de Refeições Ouro Fino 4,Tabuleiro Alto,Restaurante,Kelly Carvalho,Sérgio Gonçalves,mensal,2021-08,parada,2026-05
3952,Padaria Lagoa Azul 2,Várzea Comprida,Padaria,Aline Araújo,André Santos,ciclico,2022-07,normal,
3953,Padaria Maré Alta 2,Pedra Molhada,Padaria,Murilo Alves,André Santos,mensal,2021-08,normal,
3954,Açaí Bom Retiro 2,Alto Sereno,Açaiteria,Rafael Teixeira,Sérgio Oliveira,mensal,2021-08,normal,
3955,Mercado Tijuca Velha 2,Vila Aurora,Minimercado,Simone Maia,André Santos,mensal,2025-11,normal,
3956,Lanchonete Dois Irmãos,Vila Aurora,Lanchonete,Ricardo Teixeira,Sérgio Gonçalves,esporadico,2023-07,normal,
3957,Panificadora Capim Doce 4,Piraquara do Oeste,Padaria,Wesley Lima,Sérgio Oliveira,ciclico,2024-05,atrito,
3958,Panificadora Tucano 2,Vista Alegre do Ipê,Padaria,Fernanda Sampaio,Sérgio Gonçalves,ciclico,2021-08,atrito,
3959,Casa de Refeições Santa Clara 2,Campo Ferrugem,Restaurante,Letícia Ferreira,Sérgio Oliveira,ciclico,2024-08,normal,
3960,Mercadinho São Jorge 2,Xambrê,Minimercado,Roberta Nogueira,André Santos,mensal,2024-07,normal,
3961,Açaiteria Tucano 3,Três Bicas,Açaiteria,Aline Duarte,Sérgio Gonçalves,esporadico,2025-04,normal,
3962,Burger Quintal 2,Marimbondo,Hamburgueria,Patrícia Rezende,Mariana Cunha,ciclico,2023-11,normal,
3963,Ponto do Lanche Nascente 2,Campo Ferrugem,Lanchonete,Yara Santos,Eduardo Cardoso,mensal,2023-02,atrito,
3964,Pizzaria Umbu 3,Quatro Cruzes,Pizzaria,Aline Duarte,Sérgio Gonçalves,mensal,2021-08,voltou,2025-11
3965,Ponto do Lanche Primavera 3,Umbuzeiro,Lanchonete,Márcia Sales,Sérgio Oliveira,esporadico,2022-11,normal,
3966,Distribuidora Candeia 2,Palmeira Torta,Atacadista,João Cavalcanti,Eduardo Cardoso,mensal,2021-12,normal,
3967,Minimercado Candeia 5,Piraquara do Oeste,Minimercado,Adriana Xavier,Eduardo Cardoso,mensal,2023-02,normal,
3968,Padaria Sabor Real 8,Ribeira Funda,Padaria,Yara Coelho,Sérgio Oliveira,ciclico,2021-08,normal,
3969,Lanchonete Dois Irmãos 2,Barra do Piraquê,Lanchonete,Silvana Santos,Mariana Cunha,ciclico,2025-07,atrito,
3970,Padaria e Confeitaria Horizonte 6,Pedra Molhada,Padaria,Aline Duarte,Sérgio Gonçalves,mensal,2021-08,normal,
3971,Mercado Candeia 4,Vale Formoso do Norte,Minimercado,Flávio Lima,André Santos,mensal,2021-08,normal,
3972,Eventos Capim Doce,Jaraguandu,Buffet e Eventos,Silvana Silva,Vinícius Barbosa,esporadico,2021-08,normal,
3973,Super Fonte Nova 2,Vale Formoso do Norte,Supermercado,Wesley Lima,Sérgio Oliveira,esporadico,2021-08,normal,
3974,Atacado Oliveira,São Braz do Campo,Atacadista,Helena Vieira,Amanda Machado,mensal,2022-07,normal,
3975,Casa de Refeições Candeia 3,Umbuzeiro,Restaurante,Murilo Alves,André Santos,ciclico,2021-08,normal,
3976,Lanchonete Sol Nascente 4,São Braz do Campo,Lanchonete,Adriana Xavier,Eduardo Cardoso,mensal,2021-08,normal,
3977,Panificadora Oliveira 4,Ipê Sereno,Padaria,Fernanda Sampaio,Sérgio Gonçalves,mensal,2021-08,normal,
3978,Ponto do Lanche Oliveira 2,Itaquerê,Lanchonete,Aline Pacheco,Mariana Cunha,mensal,2021-08,normal,
3979,Mercadinho Paraíso 6,Lagoa Vermelha do Norte,Minimercado,Sandra Cardoso,André Santos,mensal,2021-08,normal,
3980,Eventos Farol,Xambrê,Buffet e Eventos,Wagner Braga,Sérgio Gonçalves,mensal,2022-01,atrito,
3981,Hamburgueria Esperança 2,Guaraúna,Hamburgueria,Gabriel Ferreira,André Santos,mensal,2021-08,normal,
3982,Cantina Palmeira 3,Encosta Nova,Restaurante,Tatiane Sales,Mariana Cunha,mensal,2026-03,normal,
3983,Atacadão Terra Boa 3,Campo Ferrugem,Atacadista,Roberta Nogueira,André Santos,mensal,2023-02,normal,
3984,Padaria Horizonte 4,Campo Ferrugem,Padaria,Wesley Siqueira,Amanda Machado,esporadico,2021-08,normal,
3985,Eventos Jacarandá 3,Lagoa Vermelha do Norte,Buffet e Eventos,Igor Bezerra,Amanda Machado,mensal,2024-06,normal,
3986,Lanches Quintal 2,Vale Formoso do Norte,Lanchonete,Igor Rodrigues,Eduardo Cardoso,ciclico,2021-08,normal,
